CÓDIGO;Semana;Acumulado;PERIODO
CFEP;25;1;202390
CFEP;26;1;202390
CFEP;27;1;202390
CFEP;28;1;202390
CFEP;29;1;202390
CFEP;30;1;202390
CFEP;31;1;202390
CFEP;32;2;202390
CFEP;33;2;202390
CFEP;34;2;202390
CGOP;25;2;202390
CGOP;26;2;202390
CGOP;27;2;202390
CGOP;28;2;202390
CGOP;29;2;202390
CGOP;30;2;202390
CGOP;31;2;202390
CGOP;32;2;202390
CGOP;33;2;202390
CGOP;34;2;202390
CMDI;25;1;202390
CMDI;26;1;202390
CMDI;27;1;202390
CMDI;28;1;202390
CMDI;29;1;202390
CMDI;30;1;202390
CMDI;31;1;202390
CMDI;32;1;202390
CMDI;33;1;202390
CMDI;34;1;202390
CNEC;25;1;202390
CNEC;26;1;202390
CNEC;27;1;202390
CNEC;28;1;202390
CNEC;29;1;202390
CNEC;30;1;202390
CNEC;31;1;202390
CNEC;32;1;202390
CNEC;33;1;202390
CNEC;34;1;202390
CNRC;32;1;202390
CNRC;33;1;202390
CNRC;34;1;202390
DCGE;33;1;202390
DCGE;34;2;202390
DEMA;31;1;202390
DEMA;32;1;202390
DEMA;33;2;202390
DEMA;34;4;202390
DFNF;27;1;202390
DFNF;28;2;202390
DFNF;29;2;202390
DFNF;30;3;202390
DFNF;31;5;202390
DFNF;32;6;202390
DFNF;33;7;202390
DFNF;34;8;202390
DCDG;25;4;202390
DCDG;26;4;202390
DCDG;27;4;202390
DCDG;28;4;202390
DCDG;29;4;202390
DCDG;30;4;202390
DCDG;31;4;202390
DCDG;32;7;202390
DCDG;33;7;202390
DCDG;34;8;202390
DDPD;19;3;202390
DDPD;20;3;202390
DDPD;21;3;202390
DDPD;22;3;202390
DDPD;23;3;202390
DDPD;24;3;202390
DDPD;25;8;202390
DDPD;26;8;202390
DDPD;27;8;202390
DDPD;28;8;202390
DDPD;29;8;202390
DDPD;30;8;202390
DDPD;31;8;202390
DDPD;32;10;202390
DDPD;33;10;202390
DDPD;34;12;202390
DGOL;25;11;202390
DGOL;26;11;202390
DGOL;27;11;202390
DGOL;28;11;202390
DGOL;29;11;202390
DGOL;30;11;202390
DGOL;31;11;202390
DGOL;32;27;202390
DGOL;33;27;202390
DGOL;34;31;202390
DHGE;19;2;202390
DHGE;20;2;202390
DHGE;21;2;202390
DHGE;22;2;202390
DHGE;23;2;202390
DHGE;24;2;202390
DHGE;25;5;202390
DHGE;26;5;202390
DHGE;27;5;202390
DHGE;28;5;202390
DHGE;29;5;202390
DHGE;30;5;202390
DHGE;31;5;202390
DHGE;32;6;202390
DHGE;33;6;202390
DHGE;34;6;202390
DLGP;19;2;202390
DLGP;20;2;202390
DLGP;21;2;202390
DLGP;22;2;202390
DLGP;23;2;202390
DLGP;24;2;202390
DLGP;25;15;202390
DLGP;26;15;202390
DLGP;27;15;202390
DLGP;28;15;202390
DLGP;29;15;202390
DLGP;30;15;202390
DLGP;31;15;202390
DLGP;32;25;202390
DLGP;33;25;202390
DLGP;34;28;202390
DMDC;19;4;202390
DMDC;20;4;202390
DMDC;21;4;202390
DMDC;22;4;202390
DMDC;23;4;202390
DMDC;24;4;202390
DMDC;25;17;202390
DMDC;26;18;202390
DMDC;27;18;202390
DMDC;28;18;202390
DMDC;29;18;202390
DMDC;30;18;202390
DMDC;31;18;202390
DMDC;32;34;202390
DMDC;33;34;202390
DMDC;34;41;202390
DNEI;19;1;202390
DNEI;20;1;202390
DNEI;21;1;202390
DNEI;22;1;202390
DNEI;23;1;202390
DNEI;24;1;202390
DNEI;25;2;202390
DNEI;26;2;202390
DNEI;27;2;202390
DNEI;28;2;202390
DNEI;29;2;202390
DNEI;30;2;202390
DNEI;31;2;202390
DNEI;32;2;202390
DNEI;33;2;202390
DNEI;34;3;202390
DTDI;25;3;202390
DTDI;26;3;202390
DTDI;27;3;202390
DTDI;28;3;202390
DTDI;29;3;202390
DTDI;30;3;202390
DTDI;31;3;202390
DTDI;32;5;202390
DTDI;33;5;202390
DTDI;34;5;202390
DHAC;25;3;202390
DHAC;26;3;202390
DHAC;27;3;202390
DHAC;28;3;202390
DHAC;29;3;202390
DHAC;30;3;202390
DHAC;31;3;202390
DHAC;32;5;202390
DHAC;33;5;202390
DHAC;34;7;202390
DECC;21;1;202390
DECC;22;1;202390
DECC;23;1;202390
DECC;24;1;202390
DECC;25;2;202390
DECC;26;2;202390
DECC;27;2;202390
DECC;28;2;202390
DECC;29;3;202390
DECC;30;4;202390
DECC;31;4;202390
DECC;32;4;202390
DECC;33;5;202390
DECC;34;5;202390
DFUT;25;2;202390
DFUT;26;3;202390
DFUT;27;4;202390
DFUT;28;5;202390
DFUT;29;8;202390
DFUT;30;14;202390
DFUT;31;15;202390
DFUT;32;16;202390
DFUT;33;17;202390
DFUT;34;18;202390
CCOM;29;1;202390
CCOM;30;1;202390
CCOM;31;1;202390
CCOM;32;1;202390
CCOM;33;1;202390
CCOM;34;1;202390
CDCE;13;1;202390
CDCE;14;1;202390
CDCE;15;1;202390
CDCE;16;1;202390
CDCE;17;1;202390
CDCE;18;1;202390
CDCE;19;1;202390
CDCE;20;1;202390
CDCE;21;1;202390
CDCE;22;1;202390
CDCE;23;1;202390
CDCE;24;1;202390
CDCE;25;1;202390
CDCE;26;1;202390
CDCE;27;1;202390
CDCE;28;1;202390
CDCE;29;1;202390
CDCE;30;1;202390
CDCE;31;1;202390
CDCE;32;1;202390
CDCE;33;1;202390
CDCE;34;1;202390
CIMO;23;1;202390
CIMO;24;1;202390
CIMO;25;1;202390
CIMO;26;2;202390
CIMO;27;2;202390
CIMO;28;3;202390
CIMO;29;3;202390
CIMO;30;3;202390
CIMO;31;3;202390
CIMO;32;3;202390
CIMO;33;3;202390
CIMO;34;4;202390
CSEA;15;1;202390
CSEA;16;1;202390
CSEA;17;1;202390
CSEA;18;1;202390
CSEA;19;1;202390
CSEA;20;1;202390
CSEA;21;1;202390
CSEA;22;1;202390
CSEA;23;1;202390
CSEA;24;1;202390
CSEA;25;1;202390
CSEA;26;1;202390
CSEA;27;1;202390
CSEA;28;1;202390
CSEA;29;1;202390
CSEA;30;1;202390
CSEA;31;1;202390
CSEA;32;1;202390
CSEA;33;1;202390
CSEA;34;1;202390
CLIE;29;1;202390
CLIE;30;7;202390
CLIE;31;7;202390
CLIE;32;7;202390
CLIE;33;7;202390
CLIE;34;8;202390
CPAE;26;1;202390
CPAE;27;4;202390
CPAE;28;5;202390
CPAE;29;5;202390
CPAE;30;5;202390
CPAE;31;5;202390
CPAE;32;5;202390
CPAE;33;5;202390
CPAE;34;5;202390
CRCJ;28;1;202390
CRCJ;29;1;202390
CRCJ;30;1;202390
CRCJ;31;1;202390
CRCJ;32;1;202390
CRCJ;33;1;202390
CRCJ;34;1;202390
DDEC;14;1;202390
DDEC;15;1;202390
DDEC;16;1;202390
DDEC;17;1;202390
DDEC;18;1;202390
DDEC;19;1;202390
DDEC;20;1;202390
DDEC;21;1;202390
DDEC;22;2;202390
DDEC;23;2;202390
DDEC;24;3;202390
DDEC;25;4;202390
DDEC;26;17;202390
DDEC;27;28;202390
DDEC;28;33;202390
DDEC;29;38;202390
DDEC;30;38;202390
DDEC;31;38;202390
DDEC;32;38;202390
DDEC;33;60;202390
DDEC;34;65;202390
DDMA;21;1;202390
DDMA;22;1;202390
DDMA;23;1;202390
DDMA;24;1;202390
DDMA;25;2;202390
DDMA;26;2;202390
DDMA;27;4;202390
DDMA;28;5;202390
DDMA;29;5;202390
DDMA;30;5;202390
DDMA;31;5;202390
DDMA;32;5;202390
DDMA;33;9;202390
DDMA;34;11;202390
DDUD;24;1;202390
DDUD;25;3;202390
DDUD;26;5;202390
DDUD;27;7;202390
DDUD;28;9;202390
DDUD;29;12;202390
DDUD;30;12;202390
DDUD;31;12;202390
DDUD;32;12;202390
DDUD;33;27;202390
DDUD;34;32;202390
DFDP;21;1;202390
DFDP;22;1;202390
DFDP;23;1;202390
DFDP;24;2;202390
DFDP;25;4;202390
DFDP;26;6;202390
DFDP;27;10;202390
DFDP;28;10;202390
DFDP;29;10;202390
DFDP;30;10;202390
DFDP;31;10;202390
DFDP;32;10;202390
DFDP;33;11;202390
DFDP;34;11;202390
DITD;22;1;202390
DITD;23;1;202390
DITD;24;1;202390
DITD;25;1;202390
DITD;26;1;202390
DITD;27;2;202390
DITD;28;2;202390
DITD;29;3;202390
DITD;30;3;202390
DITD;31;3;202390
DITD;32;3;202390
DITD;33;5;202390
DITD;34;5;202390
DDFU;27;1;202390
DDFU;28;1;202390
DDFU;29;1;202390
DDFU;30;1;202390
DDFU;31;2;202390
DDFU;32;2;202390
DDFU;33;2;202390
DDFU;34;2;202390
DIDS;29;1;202390
DIDS;30;1;202390
DIDS;31;1;202390
DIDS;32;1;202390
DIDS;33;1;202390
DIDS;34;1;202390
DDIN;19;1;202390
DDIN;20;2;202390
DDIN;21;2;202390
DDIN;22;3;202390
DDIN;23;3;202390
DDIN;24;3;202390
DDIN;25;5;202390
DDIN;26;5;202390
DDIN;27;5;202390
DDIN;28;5;202390
DDIN;29;5;202390
DDIN;30;5;202390
DDIN;31;7;202390
DDIN;32;7;202390
DDIN;33;7;202390
DDIN;34;7;202390
DRNA;27;1;202390
DRNA;28;1;202390
DRNA;29;1;202390
DRNA;30;1;202390
DRNA;31;1;202390
DRNA;32;1;202390
DRNA;33;1;202390
DRNA;34;1;202390
CACO;28;2;202390
CACO;29;2;202390
CACO;30;2;202390
CACO;31;2;202390
CACO;32;2;202390
CACO;33;3;202390
CACO;34;3;202390
CDCA;27;1;202390
CDCA;28;1;202390
CDCA;29;1;202390
CDCA;30;1;202390
CDCA;31;1;202390
CDCA;32;1;202390
CDCA;33;1;202390
CDCA;34;1;202390
CDFO;23;1;202390
CDFO;24;1;202390
CDFO;25;1;202390
CDFO;26;1;202390
CDFO;27;1;202390
CDFO;28;1;202390
CDFO;29;1;202390
CDFO;30;1;202390
CDFO;31;1;202390
CDFO;32;1;202390
CDFO;33;1;202390
CDFO;34;1;202390
DCOL;20;1;202390
DCOL;21;2;202390
DCOL;22;2;202390
DCOL;23;4;202390
DCOL;24;5;202390
DCOL;25;6;202390
DCOL;26;10;202390
DCOL;27;16;202390
DCOL;28;19;202390
DCOL;29;23;202390
DCOL;30;23;202390
DCOL;31;23;202390
DCOL;32;23;202390
DCOL;33;32;202390
DCOL;34;32;202390
DISM;21;3;202390
DISM;22;3;202390
DISM;23;5;202390
DISM;24;6;202390
DISM;25;10;202390
DISM;26;14;202390
DISM;27;17;202390
DISM;28;17;202390
DISM;29;21;202390
DISM;30;21;202390
DISM;31;21;202390
DISM;32;21;202390
DISM;33;26;202390
DISM;34;28;202390
DNEE;21;4;202390
DNEE;22;11;202390
DNEE;23;13;202390
DNEE;24;15;202390
DNEE;25;16;202390
DNEE;26;17;202390
DNEE;27;24;202390
DNEE;28;31;202390
DNEE;29;38;202390
DNEE;30;38;202390
DNEE;31;38;202390
DNEE;32;38;202390
DNEE;33;52;202390
DNEE;34;54;202390
PMEM;25;2;202390
PMEM;26;3;202390
PMEM;27;4;202390
PMEM;28;4;202390
PMEM;29;5;202390
PMEM;30;9;202390
PMEM;31;9;202390
PMEM;32;9;202390
PMEM;33;10;202390
PMEM;34;12;202390
CIAA;34;1;202390
CICS;22;1;202390
CICS;23;2;202390
CICS;24;2;202390
CICS;25;2;202390
CICS;26;2;202390
CICS;27;2;202390
CICS;28;2;202390
CICS;29;2;202390
CICS;30;2;202390
CICS;31;2;202390
CICS;32;2;202390
CICS;33;2;202390
CICS;34;2;202390
CBAL;25;26;202390
CBAL;26;28;202390
CBAL;27;28;202390
CBAL;28;29;202390
CBAL;29;29;202390
CBAL;30;29;202390
CBAL;31;29;202390
CBAL;32;29;202390
CBAL;33;29;202390
CBAL;34;29;202390
CACL;24;1;202390
CACL;25;20;202390
CACL;26;31;202390
CACL;27;43;202390
CACL;28;52;202390
CACL;29;59;202390
CACL;30;63;202390
CACL;31;75;202390
CACL;32;85;202390
CACL;33;92;202390
CACL;34;95;202390
CPAL;21;4;202390
CPAL;22;4;202390
CPAL;23;4;202390
CPAL;24;4;202390
CPAL;25;32;202390
CPAL;26;34;202390
CPAL;27;35;202390
CPAL;28;35;202390
CPAL;29;35;202390
CPAL;30;35;202390
CPAL;31;36;202390
CPAL;32;36;202390
CPAL;33;37;202390
CPAL;34;39;202390
DCHC;17;1;202390
DCHC;18;1;202390
DCHC;19;1;202390
DCHC;20;2;202390
DCHC;21;2;202390
DCHC;22;2;202390
DCHC;23;3;202390
DCHC;24;4;202390
DCHC;25;5;202390
DCHC;26;6;202390
DCHC;27;9;202390
DCHC;28;10;202390
DCHC;29;10;202390
DCHC;30;10;202390
DCHC;31;10;202390
DCHC;32;10;202390
DCHC;33;14;202390
DCHC;34;16;202390
DDIP;21;1;202390
DDIP;22;1;202390
DDIP;23;1;202390
DDIP;24;1;202390
DDIP;25;1;202390
DDIP;26;1;202390
DDIP;27;1;202390
DDIP;28;1;202390
DDIP;29;1;202390
DDIP;30;1;202390
DDIP;31;1;202390
DDIP;32;1;202390
DDIP;33;1;202390
DDIP;34;1;202390
DGCS;20;1;202390
DGCS;21;2;202390
DGCS;22;7;202390
DGCS;23;9;202390
DGCS;24;11;202390
DGCS;25;14;202390
DGCS;26;18;202390
DGCS;27;22;202390
DGCS;28;33;202390
DGCS;29;38;202390
DGCS;30;38;202390
DGCS;31;38;202390
DGCS;32;38;202390
DGCS;33;61;202390
DGCS;34;63;202390
DHDS;22;1;202390
DHDS;23;2;202390
DHDS;24;2;202390
DHDS;25;4;202390
DHDS;26;4;202390
DHDS;27;5;202390
DHDS;28;6;202390
DHDS;29;9;202390
DHDS;30;9;202390
DHDS;31;9;202390
DHDS;32;9;202390
DHDS;33;12;202390
DHDS;34;12;202390
DIPH;20;2;202390
DIPH;21;3;202390
DIPH;22;8;202390
DIPH;23;10;202390
DIPH;24;14;202390
DIPH;25;19;202390
DIPH;26;19;202390
DIPH;27;24;202390
DIPH;28;26;202390
DIPH;29;27;202390
DIPH;30;27;202390
DIPH;31;27;202390
DIPH;32;27;202390
DIPH;33;36;202390
DIPH;34;38;202390
DMSM;18;1;202390
DMSM;19;2;202390
DMSM;20;2;202390
DMSM;21;5;202390
DMSM;22;7;202390
DMSM;23;9;202390
DMSM;24;10;202390
DMSM;25;13;202390
DMSM;26;16;202390
DMSM;27;21;202390
DMSM;28;23;202390
DMSM;29;25;202390
DMSM;30;25;202390
DMSM;31;25;202390
DMSM;32;25;202390
DMSM;33;42;202390
DMSM;34;43;202390
DOPS;21;1;202390
DOPS;22;3;202390
DOPS;23;4;202390
DOPS;24;6;202390
DOPS;25;7;202390
DOPS;26;8;202390
DOPS;27;11;202390
DOPS;28;12;202390
DOPS;29;13;202390
DOPS;30;13;202390
DOPS;31;13;202390
DOPS;32;13;202390
DOPS;33;24;202390
DOPS;34;28;202390
DPCI;22;3;202390
DPCI;23;6;202390
DPCI;24;6;202390
DPCI;25;8;202390
DPCI;26;10;202390
DPCI;27;20;202390
DPCI;28;20;202390
DPCI;29;21;202390
DPCI;30;21;202390
DPCI;31;21;202390
DPCI;32;21;202390
DPCI;33;33;202390
DPCI;34;38;202390
DSVE;26;2;202390
DSVE;27;3;202390
DSVE;28;4;202390
DSVE;29;4;202390
DSVE;30;4;202390
DSVE;31;4;202390
DSVE;32;4;202390
DSVE;33;6;202390
DSVE;34;6;202390
DVMP;22;2;202390
DVMP;23;2;202390
DVMP;24;2;202390
DVMP;25;2;202390
DVMP;26;2;202390
DVMP;27;4;202390
DVMP;28;4;202390
DVMP;29;4;202390
DVMP;30;4;202390
DVMP;31;4;202390
DVMP;32;4;202390
DVMP;33;5;202390
DVMP;34;5;202390
DCAA;19;1;202390
DCAA;20;1;202390
DCAA;21;1;202390
DCAA;22;2;202390
DCAA;23;2;202390
DCAA;24;3;202390
DCAA;25;3;202390
DCAA;26;5;202390
DCAA;27;5;202390
DCAA;28;5;202390
DCAA;29;6;202390
DCAA;30;6;202390
DCAA;31;7;202390
DCAA;32;7;202390
DCAA;33;7;202390
DCAA;34;8;202390
DGGE;18;1;202390
DGGE;19;1;202390
DGGE;20;1;202390
DGGE;21;2;202390
DGGE;22;2;202390
DGGE;23;2;202390
DGGE;24;2;202390
DGGE;25;4;202390
DGGE;26;5;202390
DGGE;27;8;202390
DGGE;28;9;202390
DGGE;29;9;202390
DGGE;30;9;202390
DGGE;31;9;202390
DGGE;32;9;202390
DGGE;33;10;202390
DGGE;34;10;202390
DPPC;20;1;202390
DPPC;21;3;202390
DPPC;22;3;202390
DPPC;23;3;202390
DPPC;24;4;202390
DPPC;25;4;202390
DPPC;26;4;202390
DPPC;27;5;202390
DPPC;28;5;202390
DPPC;29;6;202390
DPPC;30;7;202390
DPPC;31;7;202390
DPPC;32;8;202390
DPPC;33;10;202390
DPPC;34;11;202390
DEBE;28;4;202390
DEBE;29;7;202390
DEBE;30;8;202390
DEBE;31;8;202390
DEBE;32;8;202390
DEBE;33;8;202390
DEBE;34;8;202390
DNEO;15;1;202390
DNEO;16;1;202390
DNEO;17;1;202390
DNEO;18;1;202390
DNEO;19;1;202390
DNEO;20;1;202390
DNEO;21;1;202390
DNEO;22;1;202390
DNEO;23;1;202390
DNEO;24;1;202390
DNEO;25;1;202390
DNEO;26;1;202390
DNEO;27;1;202390
DNEO;28;1;202390
DNEO;29;1;202390
DNEO;30;5;202390
DNEO;31;5;202390
DNEO;32;5;202390
DNEO;33;7;202390
DNEO;34;7;202390
DSMP;13;1;202390
DSMP;14;1;202390
DSMP;15;3;202390
DSMP;16;3;202390
DSMP;17;3;202390
DSMP;18;3;202390
DSMP;19;3;202390
DSMP;20;3;202390
DSMP;21;3;202390
DSMP;22;3;202390
DSMP;23;3;202390
DSMP;24;3;202390
DSMP;25;3;202390
DSMP;26;6;202390
DSMP;27;7;202390
DSMP;28;8;202390
DSMP;29;8;202390
DSMP;30;8;202390
DSMP;31;9;202390
DSMP;32;9;202390
DSMP;33;10;202390
DSMP;34;11;202390
PEOG;13;4;202390
PEOG;14;6;202390
PEOG;15;8;202390
PEOG;16;10;202390
PEOG;17;10;202390
PEOG;18;11;202390
PEOG;19;12;202390
PEOG;20;13;202390
PEOG;21;17;202390
PEOG;22;18;202390
PEOG;23;19;202390
PEOG;24;20;202390
PEOG;25;21;202390
PEOG;26;22;202390
PEOG;27;24;202390
PEOG;28;24;202390
PEOG;29;25;202390
PEOG;30;25;202390
PEOG;31;25;202390
PEOG;32;25;202390
PEOG;33;25;202390
PEOG;34;25;202390
DIFI;25;2;202390
DIFI;26;3;202390
DIFI;27;3;202390
DIFI;28;4;202390
DIFI;29;4;202390
DIFI;30;4;202390
DIFI;31;5;202390
DIFI;32;5;202390
DIFI;33;5;202390
DIFI;34;5;202390
PFIL;28;1;202390
PFIL;29;1;202390
PFIL;30;1;202390
PFIL;31;1;202390
PFIL;32;1;202390
PFIL;33;1;202390
PFIL;34;1;202390
DHUN;28;1;202390
DHUN;29;1;202390
DHUN;30;1;202390
DHUN;31;1;202390
DHUN;32;1;202390
DHUN;33;1;202390
DHUN;34;1;202390
DGCU;24;1;202390
DGCU;25;1;202390
DGCU;26;1;202390
DGCU;27;1;202390
DGCU;28;1;202390
DGCU;29;1;202390
DGCU;30;1;202390
DGCU;31;1;202390
DGCU;32;1;202390
DGCU;33;2;202390
DGCU;34;2;202390
DETR;27;1;202390
DETR;28;1;202390
DETR;29;1;202390
DETR;30;1;202390
DETR;31;1;202390
DETR;32;1;202390
DETR;33;1;202390
DETR;34;1;202390
DRET;24;1;202390
DRET;25;1;202390
DRET;26;1;202390
DRET;27;1;202390
DRET;28;1;202390
DRET;29;1;202390
DRET;30;1;202390
DRET;31;1;202390
DRET;32;1;202390
DRET;33;1;202390
DRET;34;1;202390
DEST;24;1;202390
DEST;25;1;202390
DEST;26;1;202390
DEST;27;1;202390
DEST;28;1;202390
DEST;29;1;202390
DEST;30;2;202390
DEST;31;4;202390
DEST;32;4;202390
DEST;33;4;202390
DEST;34;5;202390
DASD;34;1;202390
DDEP;19;1;202390
DDEP;20;3;202390
DDEP;21;3;202390
DDEP;22;3;202390
DDEP;23;3;202390
DDEP;24;4;202390
DDEP;25;5;202390
DDEP;26;6;202390
DDEP;27;7;202390
DDEP;28;7;202390
DDEP;29;8;202390
DDEP;30;8;202390
DDEP;31;8;202390
DDEP;32;10;202390
DDEP;33;11;202390
DDEP;34;11;202390
DBCD;25;16;202390
DBCD;26;17;202390
DBCD;27;17;202390
DBCD;28;17;202390
DBCD;29;17;202390
DBCD;30;17;202390
DBCD;31;17;202390
DBCD;32;31;202390
DBCD;33;31;202390
DBCD;34;36;202390
DBDG;25;2;202390
DBDG;26;2;202390
DBDG;27;2;202390
DBDG;28;2;202390
DBDG;29;2;202390
DBDG;30;2;202390
DBDG;31;2;202390
DBDG;32;11;202390
DBDG;33;11;202390
DBDG;34;11;202390
DGLD;32;1;202390
DGLD;33;1;202390
DGLD;34;1;202390
DCKR;22;1;202390
DCKR;23;1;202390
DCKR;24;1;202390
DCKR;25;2;202390
DCKR;26;2;202390
DCKR;27;3;202390
DCKR;28;3;202390
DCKR;29;3;202390
DCKR;30;4;202390
DCKR;31;5;202390
DCKR;32;5;202390
DCKR;33;5;202390
DCKR;34;6;202390
DMEP;34;1;202390
DKAD;19;2;202390
DKAD;20;2;202390
DKAD;21;2;202390
DKAD;22;4;202390
DKAD;23;5;202390
DKAD;24;6;202390
DKAD;25;7;202390
DKAD;26;10;202390
DKAD;27;11;202390
DKAD;28;12;202390
DKAD;29;13;202390
DKAD;30;15;202390
DKAD;31;16;202390
DKAD;32;16;202390
DKAD;33;16;202390
DKAD;34;17;202390
DMCE;21;1;202390
DMCE;22;1;202390
DMCE;23;5;202390
DMCE;24;5;202390
DMCE;25;6;202390
DMCE;26;8;202390
DMCE;27;14;202390
DMCE;28;14;202390
DMCE;29;14;202390
DMCE;30;16;202390
DMCE;31;16;202390
DMCE;32;17;202390
DMCE;33;18;202390
DMCE;34;18;202390
DFEM;22;2;202390
DFEM;23;2;202390
DFEM;24;4;202390
DFEM;25;4;202390
DFEM;26;4;202390
DFEM;27;5;202390
DFEM;28;5;202390
DFEM;29;5;202390
DFEM;30;7;202390
DFEM;31;8;202390
DFEM;32;9;202390
DFEM;33;9;202390
DFEM;34;9;202390
CGMF;27;1;202390
CGMF;28;1;202390
CGMF;29;1;202390
CGMF;30;1;202390
CGMF;31;1;202390
CGMF;32;1;202390
CGMF;33;1;202390
CGMF;34;1;202390
CHAP;33;1;202390
CHAP;34;1;202390
CTSP;13;1;202390
CTSP;14;1;202390
CTSP;15;1;202390
CTSP;16;1;202390
CTSP;17;1;202390
CTSP;18;1;202390
CTSP;19;1;202390
CTSP;20;1;202390
CTSP;21;1;202390
CTSP;22;1;202390
CTSP;23;1;202390
CTSP;24;1;202390
CTSP;25;1;202390
CTSP;26;1;202390
CTSP;27;1;202390
CTSP;28;1;202390
CTSP;29;1;202390
CTSP;30;1;202390
CTSP;31;1;202390
CTSP;32;1;202390
CTSP;33;1;202390
CTSP;34;1;202390
CURV;27;1;202390
CURV;28;1;202390
CURV;29;1;202390
CURV;30;1;202390
CURV;31;1;202390
CURV;32;1;202390
CURV;33;1;202390
CURV;34;1;202390
CBPE;24;1;202390
CBPE;25;2;202390
CBPE;26;4;202390
CBPE;27;7;202390
CBPE;28;8;202390
CBPE;29;8;202390
CBPE;30;8;202390
CBPE;31;8;202390
CBPE;32;8;202390
CBPE;33;8;202390
CBPE;34;8;202390
CTTM;27;3;202390
CTTM;28;6;202390
CTTM;29;7;202390
CTTM;30;11;202390
CTTM;31;17;202390
CTTM;32;19;202390
CTTM;33;22;202390
CTTM;34;24;202390
CTPT;28;2;202390
CTPT;29;2;202390
CTPT;30;6;202390
CTPT;31;14;202390
CTPT;32;15;202390
CTPT;33;18;202390
CTPT;34;19;202390
DAAM;23;3;202390
DAAM;24;4;202390
DAAM;25;4;202390
DAAM;26;4;202390
DAAM;27;4;202390
DAAM;28;6;202390
DAAM;29;6;202390
DAAM;30;6;202390
DAAM;31;6;202390
DAAM;32;6;202390
DAAM;33;8;202390
DAAM;34;8;202390
DEVS;21;1;202390
DEVS;22;4;202390
DEVS;23;4;202390
DEVS;24;7;202390
DEVS;25;9;202390
DEVS;26;10;202390
DEVS;27;14;202390
DEVS;28;15;202390
DEVS;29;17;202390
DEVS;30;17;202390
DEVS;31;17;202390
DEVS;32;17;202390
DEVS;33;21;202390
DEVS;34;21;202390
DFCL;22;2;202390
DFCL;23;4;202390
DFCL;24;4;202390
DFCL;25;5;202390
DFCL;26;7;202390
DFCL;27;9;202390
DFCL;28;9;202390
DFCL;29;9;202390
DFCL;30;9;202390
DFCL;31;9;202390
DFCL;32;9;202390
DFCL;33;10;202390
DFCL;34;10;202390
DGAS;21;1;202390
DGAS;22;2;202390
DGAS;23;4;202390
DGAS;24;5;202390
DGAS;25;6;202390
DGAS;26;7;202390
DGAS;27;13;202390
DGAS;28;13;202390
DGAS;29;13;202390
DGAS;30;13;202390
DGAS;31;13;202390
DGAS;32;13;202390
DGAS;33;16;202390
DGAS;34;17;202390
DMBU;18;1;202390
DMBU;19;1;202390
DMBU;20;1;202390
DMBU;21;4;202390
DMBU;22;9;202390
DMBU;23;14;202390
DMBU;24;15;202390
DMBU;25;18;202390
DMBU;26;23;202390
DMBU;27;35;202390
DMBU;28;42;202390
DMBU;29;43;202390
DMBU;30;43;202390
DMBU;31;43;202390
DMBU;32;43;202390
DMBU;33;58;202390
DMBU;34;62;202390
DMSU;22;1;202390
DMSU;23;1;202390
DMSU;24;2;202390
DMSU;25;2;202390
DMSU;26;3;202390
DMSU;27;4;202390
DMSU;28;4;202390
DMSU;29;4;202390
DMSU;30;5;202390
DMSU;31;5;202390
DMSU;32;5;202390
DMSU;33;6;202390
DMSU;34;7;202390
DPEA;21;1;202390
DPEA;22;1;202390
DPEA;23;1;202390
DPEA;24;1;202390
DPEA;25;2;202390
DPEA;26;2;202390
DPEA;27;2;202390
DPEA;28;2;202390
DPEA;29;2;202390
DPEA;30;2;202390
